ID_file;id_tipo_de_file;id_departamento;id_mercado;ID_Vendedor;Vendedor;ID_cliente;Cliente;id_grupo;grupo_cliente;Pasajero;cantidad_de_paxs;fecha_alta;fecha_salida;fecha_regreso;ID_destino;De_nombre;ID_producto;Pro_nombre;tarifa_total_ml;venta_total_ml;iva_total_ml;facturado_ml;iva_facturado_ml;pendiente_fc_ml;costo_total_ml;renta_ml;cobrado_ml;a_cobrar_ml;ID_zona
8533;PN;TER;GEN;BB;BET;600;PIC;PAR;PARTICULARES;;0;13/3/2025 11:51;21/5/2025 00:00;15/6/2025 00:00;EX;EXOTICOS;AER;AER   .AEREOS;0;7182450;0;7182450;0;0;6045707,58;1136742,42;7182450;0;SALGRU
8534;PK;TER;GEN;INT;A D;1131;Niv;AGT;AGENCIAS;VAD;2;13/3/2025 12:15;20/3/2025 00:00;27/3/2025 00:00;BRA;BRASIL;TER;TER   .TERRESTRES;62661,44;62661,44;0;62661,44;0;0;83436,13;-20774,69;62661,44;0;BRA
8535;PK;INT;GEN;INT;A D;7488;KAM;EMP;EMPRESA;RAB;2;13/3/2025 14:15;20/7/2025 00:00;24/7/2025 00:00;ITA;ITALIA;HOTEL;HOTEL .HOTELES;0;0;0;0;0;0;0;0;0;0;EUR
8536;PN;TER;GEN;PT;PAO;1638;GRI;PAR;PARTICULARES;GRI;1;13/3/2025 16:33;25/4/2025 00:00;5/4/2025 00:00;EEUU;ESTADOS UNIDOS;AER;AER   .AEREOS;0;1911800;0;1911800;0;0;1867709,11;44090,89;1911800;0;USA
8537;PN;TER;GEN;SL;SOL;1100;BER;PAR;PARTICULARES;;0;13/3/2025 16:39;28/11/2025 00:00;6/12/2025 00:00;PUJ;PUNTA CANA;AER;AER   .AEREOS;0;1857487,5;0;1857487,5;0;0;1747515,55;109971,95;1857487,5;0;CAR
8538;PK;TER;GEN;SL;SOL;1100;BER;PAR;PARTICULARES;MAR;2;13/3/2025 16:45;28/11/2025 00:00;6/12/2025 00:00;DOM;REPUBLICA DOMINICANA;HOTEL;HOTEL .HOTELES;1714222,28;1714222,28;55268,3;0;0;1769490,58;1451039,9;263182,38;200956,25;1568534,33;
8539;PK;TER;GEN;SL;SOL;1100;BER;PAR;PARTICULARES;MAR;2;13/3/2025 16:45;28/11/2025 00:00;6/12/2025 00:00;DOM;REPUBLICA DOMINICANA;TER;TER   .TERRESTRES;46359,46;46359,46;3711,37;0;0;50070,83;28686,28;17673,18;0;50070,83;
8541;PN;TER;GEN;PT;PAO;1638;GRI;PAR;PARTICULARES;SPA;1;13/3/2025 16:58;25/4/2025 00:00;5/4/2025 00:00;EEUU;ESTADOS UNIDOS;AER;AER   .AEREOS;0;1868350;0;1868350;0;0;1821217,61;47132,39;1868350;0;USA
8543;PK;INT;GEN;INT;A D;1370;ABU;AGT;AGENCIAS;RAB;6;13/3/2025 17:00;20/7/2025 00:00;24/7/2025 00:00;ITA;ITALIA;HOTEL;HOTEL .HOTELES;0;0;0;0;0;0;0;0;0;0;EUR
8545;PN;TER;GEN;BB;BET;1639;SLU;PAR;PARTICULARES;;0;13/3/2025 17:01;11/8/2025 00:00;26/8/2025 00:00;ESP;ESPANA;AER;AER   .AEREOS;0;2928065;0;2928065;0;0;2841787,8;103762,2;2928065;0;EUR
8546;PK;TER;GEN;LC;LUC;1576;ROM;PAR;PARTICULARES;ROM;2;13/3/2025 17:15;9/6/2025 00:00;13/6/2025 00:00;ESP;ESPANA;HOTEL;HOTEL .HOTELES;562493,26;562493,27;14422,63;562493,27;14422,63;0;493830,68;68662,58;576915,89;0,01;EUR
8547;PK;TER;GEN;LC;LUC;1576;ROM;PAR;PARTICULARES;ROM;2;13/3/2025 17:30;13/6/2025 00:00;15/6/2025 00:00;ESP;ESPANA;HOTEL;HOTEL .HOTELES;432918,22;432918,22;11189,78;432918,22;11189,78;0;379657,92;53260,3;444108;0;EUR
8548;PN;AER;GEN;AM;Ama;7544;LON;AGT;AGENCIAS;EGU;2;13/3/2025 17:31;13/7/2025 00:00;28/7/2025 00:00;MAD;MADRID;AER;AER   .AEREOS;0;8309899,4;0;8309899,4;0;0;8479484,75;-169585,35;8309899,4;0;LGBEMI
8549;PN;TER;GEN;LC;LUC;1640;CEL;PAR;PARTICULARES;;0;13/3/2025 17:28;5/5/2025 00:00;29/5/2025 00:00;EUR;EUROPA;AER;AER   .AEREOS;0;4288690;0;4288690;0;0;4057306,09;223503,91;4288690;0;EUR
8550;PN;AER;GEN;AM;Ama;878;Emb;AGT;AGENCIAS;CHM;1;13/3/2025 17:35;26/2/2025 00:00;26/3/2025 00:00;MAD;MADRID;AER;AER   .AEREOS;0;229026;0;229026;0;0;206387,5;22638,5;229026;0;LGBEMI
8551;PN;AER;GEN;MS;MAR;173;TER;AGT;AGENCIAS;GOM;1;13/3/2025 17:42;31/3/2025 00:00;30/6/2025 00:00;EGP;EGIPTO;AER;AER   .AEREOS;0;2544127,85;0;2544127,85;0;0;2596050,6;-51922,75;2544127,85;0;MOE
8552;PN;TER;GEN;DZ;DAI;1641;pic;PAR;PARTICULARES;;0;13/3/2025 17:46;31/5/2025 00:00;28/6/2025 00:00;EUR;EUROPA;AER;AER   .AEREOS;0;4399312,5;0;4399312,5;0;0;4109109,95;290202,55;4399312,5;0;EUR
8553;PN;AER;GEN;MS;MAR;166;PRE;AGT;AGENCIAS;FIL;1;13/3/2025 17:49;17/11/2025 00:00;11/12/2025 00:00;ASI;ASIA;AER;AER   .AEREOS;0;1416241,89;0;1416241,89;0;0;1445147;-28905,11;1423086,79;-6844,9;SALGRU
8554;PK;TER;GEN;LC;LUC;1576;ROM;PAR;PARTICULARES;ROM;2;13/3/2025 18:15;15/6/2025 00:00;18/6/2025 00:00;ESP;ESPANA;HOTEL;HOTEL .HOTELES;488616,77;488616,77;7739,24;488616,77;7739,24;0;451738,39;36878,38;496356;0,01;EUR
8555;PK;TER;GEN;PT;PAO;425;arc;PAR;PARTICULARES;DRA;1;13/3/2025 18:30;20/4/2025 00:00;29/4/2025 00:00;MEX;MEXICO;HOTEL;HOTEL .HOTELES;1935578,37;1935578,37;62598,63;1935578,37;62598,63;0;1637467,84;298110,53;1998177;0;CAR
8556;PK;INT;GEN;INT;A D;1305;Peg;AGT;AGENCIAS;BAR;2;13/3/2025 18:45;19/5/2025 00:00;29/5/2025 00:00;DOM;REPUBLICA DOMINICANA;HOTEL;HOTEL .HOTELES;1859231,61;1670692,28;26183,3;1670692,28;26183,3;0;1546033,25;124659,03;1696875,58;0;
8557;PK;INT;GEN;INT;A D;1469;Mal;AGT;AGENCIAS;VIÑ;2;13/3/2025 18:45;18/4/2025 00:00;20/4/2025 00:00;CUBA;CUBA;TER;TER   .TERRESTRES;256613,9;230593,96;3607,49;230593,96;3607,49;0;213389,87;17204,08;234178,27;23,18;CAR
8558;PN;AER;GEN;MS;MAR;7471;CAD;AGT;AGENCIAS;INS;2;14/3/2025 09:59;15/9/2025 00:00;22/9/2025 00:00;PUJ;PUNTA CANA;AER;AER   .AEREOS;0;1737369,98;0;1737369,98;0;0;1772825,18;-35455,2;1748166,06;-10796,08;CAR
8559;PN;AER;GEN;DC;DEB;1412;Via;AGT;AGENCIAS;BLA;2;14/3/2025 10:05;29/4/2025 00:00;4/5/2025 00:00;MIA;MIAMI;AER;AER   .AEREOS;0;4536986,98;0;4536986,98;0;0;4244518,18;292468,8;5140223,71;-603236,73;SALGRU
8560;PN;AER;GEN;DC;DEB;882;Eli;AGT;AGENCIAS;MAR;3;14/3/2025 10:09;3/7/2025 00:00;13/7/2025 00:00;CUN;CANCUN;AER;AER   .AEREOS;0;3510760;0;3510760;0;0;3636004,63;-125244,63;3523688;-12928;CAR
8561;PN;AER;GEN;DC;DEB;1342;ani;AGT;AGENCIAS;BAC;4;14/3/2025 10:15;16/7/2025 00:00;6/8/2025 00:00;ITA;ITALIA;AER;AER   .AEREOS;0;9859239,51;0;9859239,51;0;0;9814811,66;44427,85;9920379,83;-61140,32;EUR
8562;PN;AER;GEN;DC;DEB;160;LOM;AGT;AGENCIAS;MAI;2;14/3/2025 10:21;20/5/2025 00:00;4/6/2025 00:00;LON;LONDRES;AER;AER   .AEREOS;0;9252677,5;0;9252677,5;0;0;9917462,5;-664785;9252677,5;0;SALGRU
8563;PN;AER;GEN;MS;MAR;1347;Isc;AGT;AGENCIAS;CAI;3;14/3/2025 10:38;20/1/2026 00:00;;SCL;SANTIAGO DE CHILE;AER;AER   .AEREOS;0;431447,64;0;0;0;431447,64;440257,13;-8809,49;434511,72;-3064,08;SUD
8564;PN;AER;GEN;MS;MAR;1342;ani;AGT;AGENCIAS;EST;2;14/3/2025 10:46;4/5/2025 00:00;14/5/2025 00:00;RIO;RIO DE JANEIRO;AER;AER   .AEREOS;0;833946,71;0;833946,71;0;0;850968,25;-17021,54;839320,82;-5374,11;BRA
8565;PN;AER;GEN;MS;MAR;7518;JAR;AGT;AGENCIAS;PAS;2;14/3/2025 11:22;17/7/2025 00:00;22/7/2025 00:00;SCL;SANTIAGO DE CHILE;AER;AER   .AEREOS;0;1246270,12;0;1246270,12;0;0;1118790,78;127479,34;1246270,12;0;SUD
8566;PK;TER;GEN;BA;BEL;7488;KAM;EMP;EMPRESA;ANZ;1;14/3/2025 11:45;18/4/2025 00:00;25/4/2025 00:00;MEX;MEXICO;HOTEL;HOTEL .HOTELES;0;0;0;0;0;0;0;0;0;0;CAR
8567;PN;TER;GEN;PT;PAO;1642;BER;PAR;PARTICULARES;BER;2;14/3/2025 12:08;22/5/2025 00:00;19/6/2025 00:00;EUR;EUROPA;AER;AER   .AEREOS;0;6866680;0;6866680;0;0;6913182,2;-46502,2;6873422,5;-6742,5;EUR
8568;PN;TER;GEN;LC;LUC;281;VIL;PAR;PARTICULARES;;0;14/3/2025 13:41;12/6/2025 00:00;5/7/2025 00:00;ITA;ITALIA;AER;AER   .AEREOS;0;13435340;0;13435340;0;0;12257777,92;1152910,08;13435340;0;EUR
8569;PK;INT;GEN;INT;A D;1602;Lui;AGT;AGENCIAS;COL;2;14/3/2025 13:45;20/4/2025 00:00;28/4/2025 00:00;DOM;REPUBLICA DOMINICANA;HOTEL;HOTEL .HOTELES;2124185,99;1908782,71;29901,1;1908782,71;29901,1;0;1766352,49;142430,24;1938683,81;0;
8570;PN;AER;GEN;MS;MAR;7518;JAR;AGT;AGENCIAS;MAN;13;14/3/2025 14:34;15/6/2025 00:00;22/6/2025 00:00;PUJ;PUNTA CANA;AER;AER   .AEREOS;0;21324348,31;0;19510011,79;0;1814336,52;19143108,69;2181239,62;21324348,31;0;CAR
8571;PN;TER;GEN;OG;ORI;1644;CAM;PAR;PARTICULARES;;0;14/3/2025 14:49;16/8/2025 00:00;16/9/2025 00:00;EUR;EUROPA;AER;AER   .AEREOS;0;1687175;0;1687175;0;0;1624803,95;62371,05;1687175;0;EUR
8572;PN;AER;GEN;BC;BRE;7518;JAR;AGT;AGENCIAS;CHA;2;14/3/2025 15:00;4/5/2025 00:00;19/5/2025 00:00;MAD;MADRID;AER;AER   .AEREOS;0;4015775,4;0;4015775,4;0;0;3605007;410768,4;4015775,4;0;LGBEMI
8573;PN;AER;GEN;DC;DEB;7506;THO;AGT;AGENCIAS;CIG;2;14/3/2025 15:03;14/3/2025 00:00;;MDZIN;MENDOZA;AER;AER   .AEREOS;0;285886,1;0;285886,1;0;0;260080,9;25805,2;285886,1;0;ARGIN
8574;PN;AER;GEN;MS;MAR;1347;Isc;AGT;AGENCIAS;GOD;2;14/3/2025 15:10;15/6/2025 00:00;23/6/2025 00:00;CUZ;CUSCO;AER;AER   .AEREOS;0;1738899,79;0;0;0;1738899,79;1774384,88;-35485,09;1754504,28;-15604,49;SUD
8575;PN;AER;GEN;AM;Ama;1330;AND;AGT;AGENCIAS;PON;1;14/3/2025 15:13;22/4/2025 00:00;28/4/2025 00:00;FTEIN;CALAFATE;AER;AER   .AEREOS;0;300992,67;0;300992,67;0;0;271243,07;29749,6;300992,67;0;ARGIN
8576;PN;AER;GEN;DC;DEB;1330;AND;AGT;AGENCIAS;STR;1;14/3/2025 15:18;5/4/2025 00:00;13/4/2025 00:00;CUN;CANCUN;AER;AER   .AEREOS;0;1374658,74;0;1374658,74;0;0;1234046,7;140612,04;1374658,74;0;CAR
8577;PN;AER;GEN;MS;MAR;7518;JAR;AGT;AGENCIAS;PAS;2;14/3/2025 15:24;17/7/2025 00:00;22/7/2025 00:00;SCL;SANTIAGO DE CHILE;AER;AER   .AEREOS;0;1277762,12;0;1277762,12;0;0;1147061,51;130700,61;1277762,12;0;SUD
8578;PN;AER;GEN;BC;BRE;7471;CAD;AGT;AGENCIAS;MOR;1;14/3/2025 15:30;9/12/2024 00:00;7/9/2025 00:00;ASI;ASIA;AER;AER   .AEREOS;0;503484,1;0;503484,1;0;0;413956,5;89527,6;506496,2;-3012,1;SALGRU
8579;PN;TER;GEN;BB;BET;668;PER;PAR;PARTICULARES;;0;14/3/2025 15:55;29/9/2025 00:00;29/9/2025 00:00;TUR;TURQUIA;AER;AER   .AEREOS;0;251850;0;251850;0;0;181145,85;70704,15;251850;0;SALGRU
8580;PK;TER;GEN;LC;LUC;7488;KAM;EMP;EMPRESA;ROM;2;14/3/2025 16:15;18/6/2025 00:00;20/6/2025 00:00;ESP;ESPANA;HOTEL;HOTEL .HOTELES;0;0;0;0;0;0;0;0;0;0;EUR
8581;PN;TER;GEN;INT;A D;1200;ALI;AGT;AGENCIAS;CAR;1;14/3/2025 16:16;22/3/2025 00:00;24/3/2025 00:00;CHI;CHILE;TER;TER   .TERRESTRES;155328,95;155328,95;3374,35;155328,95;3374,35;0;142767,66;12561,29;158703,3;0;SUD
8582;PN;TER;GEN;SL;SOL;458;BUR;PAR;PARTICULARES;;0;14/3/2025 16:31;11/6/2025 00:00;28/6/2025 00:00;EUR;EUROPA;AER;AER   .AEREOS;0;1834122,5;0;1834122,5;0;0;1764160,92;66591,58;1834122,5;0;EUR
8583;PN;AER;GEN;MS;MAR;166;PRE;AGT;AGENCIAS;GEN;2;14/3/2025 16:29;24/4/2025 00:00;3/5/2025 00:00;IST;ESTAMBUL;AER;AER   .AEREOS;0;1307754,86;0;1307754,86;0;0;1334439,3;-26684,44;1315578,52;-7823,66;MOE
8584;PK;TER;GEN;LC;LUC;7488;KAM;EMP;EMPRESA;ROM;2;14/3/2025 16:45;20/6/2025 00:00;21/6/2025 00:00;ESP;ESPANA;HOTEL;HOTEL .HOTELES;0;0;0;0;0;0;0;0;0;0;EUR
8585;PK;TER;GEN;LC;LUC;1576;ROM;PAR;PARTICULARES;ROM;2;14/3/2025 17:00;21/6/2025 00:00;24/6/2025 00:00;ESP;ESPANA;HOTEL;HOTEL .HOTELES;738634,33;738634,33;18972,56;738634,33;18972,56;0;648310,6;90323,73;757606,87;0,02;EUR
8586;PK;TER;GEN;BA;BEL;451;LIM;AGT;AGENCIAS;JAU;2;14/3/2025 18:15;15/3/2025 00:00;15/3/2025 00:00;BRA;BRASIL;TER;TER   .TERRESTRES;20106,49;20106,49;0;20106,49;0;0;39170,18;-19063,69;20105,83;0,66;BRA
8587;PK;INT;GEN;INT;A D;1370;ABU;AGT;AGENCIAS;CHE;4;14/3/2025 18:15;14/4/2025 00:00;21/4/2025 00:00;EEUU;ESTADOS UNIDOS;HOTEL;HOTEL .HOTELES;4106379,14;3696381,23;57819,7;3696381,23;57819,7;0;3414641,3;275315,77;3751608,41;2592,52;USA
8589;PK;TER;GEN;SL;SOL;1610;LOR;PAR;PARTICULARES;LOR;2;14/3/2025 18:30;19/3/2025 00:00;22/3/2025 00:00;TUR;TURQUIA;HOTEL;HOTEL .HOTELES;129753,6;129753,6;4316,4;129753,6;4316,4;0;109185,3;20568,3;134070;0;SALGRU
8590;PK;TER;GEN;SL;SOL;1610;LOR;PAR;PARTICULARES;LOR;2;14/3/2025 18:30;22/3/2025 00:00;24/3/2025 00:00;TUR;TURQUIA;HOTEL;HOTEL .HOTELES;123616,9;123616,9;3924;123616,9;3924;0;104956,1;18660,8;127540,9;0;SALGRU
8591;PK;TER;GEN;SL;SOL;1610;LOR;PAR;PARTICULARES;LOR;2;14/3/2025 18:30;24/3/2025 00:00;25/3/2025 00:00;TUR;TURQUIA;HOTEL;HOTEL .HOTELES;81215,9;81226,8;2714,1;81226,8;2714,1;0;68321,2;12905,6;83940,9;0;SALGRU
8592;PK;TER;GEN;SL;SOL;1610;LOR;PAR;PARTICULARES;LOR;2;14/3/2025 18:45;25/3/2025 00:00;28/3/2025 00:00;ESP;ESPANA;HOTEL;HOTEL .HOTELES;619883;619883;19957,9;619883;19957,9;0;524867,7;95015,3;639840,9;0;EUR
8593;PK;TER;GEN;SL;SOL;1610;LOR;PAR;PARTICULARES;LOR;2;14/3/2025 18:45;28/3/2025 00:00;29/3/2025 00:00;ESP;ESPANA;HOTEL;HOTEL .HOTELES;148959,4;148959,4;4730,6;148959,4;4730,6;0;126440;22519,4;153690;0;EUR
8594;PK;TER;GEN;SL;SOL;1610;LOR;PAR;PARTICULARES;LOR;2;14/3/2025 19:00;29/3/2025 00:00;1/4/2025 00:00;ESP;ESPANA;HOTEL;HOTEL .HOTELES;531146,1;531146,1;17123,9;531146,1;17123,9;0;449603,2;81542,9;548270;0;EUR
8595;PK;TER;GEN;SL;SOL;1610;LOR;PAR;PARTICULARES;LOR;2;14/3/2025 19:00;1/4/2025 00:00;2/4/2025 00:00;FRA;;HOTEL;HOTEL .HOTELES;147804;147804;4796;147804;4796;0;124979,4;22824,6;152600;0;
8596;PK;TER;GEN;SL;SOL;1610;LOR;PAR;PARTICULARES;LOR;2;14/3/2025 19:00;2/4/2025 00:00;5/4/2025 00:00;FRA;;HOTEL;HOTEL .HOTELES;596393,5;596393,5;19456,5;596393,5;19456,5;0;503765,3;92628,2;615850;0;
8597;PK;TER;GEN;SL;SOL;1610;LOR;PAR;PARTICULARES;LOR;2;14/3/2025 19:00;5/4/2025 00:00;8/4/2025 00:00;ITA;ITALIA;HOTEL;HOTEL .HOTELES;536410,8;536410,8;17309,2;536410,8;17309,2;0;453963,2;82447,6;553720;0;EUR
8598;PK;TER;GEN;SL;SOL;1610;LOR;PAR;PARTICULARES;LOR;2;14/3/2025 19:15;9/4/2025 00:00;10/4/2025 00:00;ITA;ITALIA;HOTEL;HOTEL .HOTELES;186760,6;186760,6;6169,4;186760,6;6169,4;0;157406,9;29353,7;192930;0;EUR
8599;PN;AER;GEN;DC;DEB;1332;ZUB;AGT;AGENCIAS;PED;4;15/3/2025 09:25;17/8/2025 00:00;28/8/2025 00:00;MIA;MIAMI;AER;AER   .AEREOS;0;4225659,26;0;4225659,26;0;0;4151777,26;73882;4229506,88;-3847,62;SALGRU
8600;PN;AER;GEN;DC;DEB;1412;Via;AGT;AGENCIAS;GAL;1;15/3/2025 09:37;25/4/2025 00:00;1/10/2025 00:00;LON;LONDRES;AER;AER   .AEREOS;0;1162511,54;0;1162511,54;0;0;1186240,7;-23729,16;1162511,54;0;SALGRU
8601;PN;AER;GEN;AM;Ama;1330;AND;AGT;AGENCIAS;GEN;4;15/3/2025 09:45;25/4/2025 00:00;27/4/2025 00:00;SCL;SANTIAGO DE CHILE;AER;AER   .AEREOS;0;1893440;0;1893440;0;0;1719712,2;173727,8;1893440;0;SUD
8602;PN;AER;GEN;INT;A D;166;PRE;AGT;AGENCIAS;BOH;2;15/3/2025 09:50;11/5/2025 00:00;27/5/2025 00:00;PIS;PARIS;AER;AER   .AEREOS;0;12127513;0;12127513;0;0;12594708;-467195;12183323;-55810;SALGRU
8603;PN;AER;GEN;MS;MAR;7506;THO;AGT;AGENCIAS;DUC;1;15/3/2025 09:55;19/3/2025 00:00;22/3/2025 00:00;SAO;SAO PABLO;AER;AER   .AEREOS;0;324439,77;0;324439,77;0;0;331056,55;-6616,78;327425,87;-2986,1;EDM
8604;PN;AER;GEN;DC;DEB;1330;AND;AGT;AGENCIAS;ALB;3;15/3/2025 10:02;22/10/2025 00:00;1/11/2025 00:00;EEUU;ESTADOS UNIDOS;AER;AER   .AEREOS;0;3663906,17;0;3663906,17;0;0;3738679,1;-74772,93;3663906,17;0;USA
8605;PN;AER;GEN;MS;MAR;1330;AND;AGT;AGENCIAS;SEL;3;15/3/2025 10:05;26/6/2025 00:00;5/8/2025 00:00;BCN;BARCELONA;AER;AER   .AEREOS;0;4143976,19;0;4143976,19;0;0;4228549,35;-84573,16;4274708,48;-130732,29;EUR
8606;PK;TER;GEN;SL;SOL;1610;LOR;PAR;PARTICULARES;LOR;2;15/3/2025 10:30;10/4/2025 00:00;12/4/2025 00:00;ITA;ITALIA;HOTEL;HOTEL .HOTELES;340123,6;340123,6;10856,4;340123,6;10856,4;0;288446,7;51676,9;350980;0;EUR
8607;PK;TER;GEN;SL;SOL;1610;LOR;PAR;PARTICULARES;LOR;2;15/3/2025 10:45;12/4/2025 00:00;14/4/2025 00:00;GRC;GRECIA;HOTEL;HOTEL .HOTELES;146212,6;146212,6;4207,4;146212,6;4207,4;0;126178,4;20034,2;150420;0;EUR
8608;PK;TER;GEN;SL;SOL;7488;KAM;EMP;EMPRESA;LOR;2;15/3/2025 10:45;14/4/2025 00:00;16/4/2025 00:00;GRC;GRECIA;HOTEL;HOTEL .HOTELES;0;0;0;0;0;0;0;0;0;0;EUR
8609;PK;TER;GEN;SL;SOL;1610;LOR;PAR;PARTICULARES;LOR;2;15/3/2025 10:45;14/4/2025 00:00;16/4/2025 00:00;GRC;GRECIA;HOTEL;HOTEL .HOTELES;358871,6;358871,6;11728,4;358871,6;11728,4;0;303009,1;55862,5;370600;0;EUR
8610;PK;TER;GEN;SL;SOL;1610;LOR;PAR;PARTICULARES;LOR;2;15/3/2025 11:00;16/4/2025 00:00;19/4/2025 00:00;GRC;GRECIA;HOTEL;HOTEL .HOTELES;397087;397087;12753;397087;12753;0;336363,1;60723,9;409840;0;EUR
8611;PN;TER;GEN;SL;SOL;903;ARR;PAR;PARTICULARES;;0;15/3/2025 12:15;31/3/2025 00:00;31/3/2025 00:00;EUR;EUROPA;AER;AER   .AEREOS;0;668197,5;0;668197,5;0;0;624737,5;43460;668197,5;0;EUR
8612;PN;TER;GEN;OG;ORI;1646;SEI;PAR;PARTICULARES;SEI;2;15/3/2025 12:15;2/5/2025 00:00;12/5/2025 00:00;BRA;BRASIL;AER;AER   .AEREOS;0;1296685,68;0;1545670;0;-248984,32;1083272,67;212703,01;1296685,68;0;BRA
8613;PN;AER;GEN;AM;Ama;1342;ani;AGT;AGENCIAS;MAR;2;17/3/2025 09:21;19/11/2025 00:00;10/12/2025 00:00;EEUU;ESTADOS UNIDOS;AER;AER   .AEREOS;0;2454288,64;0;2454288,64;0;0;2504380,16;-50091,52;2466462,65;-12174,01;USA
8614;PN;AER;GEN;AM;Ama;7515;CAP;AGT;AGENCIAS;ALF;2;17/3/2025 09:26;4/7/2025 00:00;16/7/2025 00:00;RIO;RIO DE JANEIRO;AER;AER   .AEREOS;0;1671168;0;1671168;0;0;1614592;56576;1671168;0;BRA
8615;PN;AER;GEN;AM;Ama;561;VIA;AGT;AGENCIAS;ARI;2;17/3/2025 09:31;7/3/2025 00:00;15/3/2025 00:00;RIO;RIO DE JANEIRO;AER;AER   .AEREOS;0;354000;0;354000;0;0;205196,8;148803,2;126385,2;227614,8;BRA
8616;PN;AER;GEN;AM;Ama;166;PRE;AGT;AGENCIAS;SPE;1;17/3/2025 09:36;19/6/2025 00:00;29/6/2025 00:00;BCN;BARCELONA;AER;AER   .AEREOS;0;2179176,96;0;2179176,96;0;0;2223654,4;-44477,44;2186187,18;-7010,22;EUR
8617;PN;AER;GEN;DC;DEB;882;Eli;AGT;AGENCIAS;CUR;2;17/3/2025 09:42;30/5/2025 00:00;;EUR;EUROPA;AER;AER   .AEREOS;0;2173824;0;2173824;0;0;2229312;-55488;2178319,5;-4495,5;EUR
8618;PN;AER;GEN;DC;DEB;160;LOM;AGT;AGENCIAS;SAN;2;17/3/2025 09:48;4/6/2025 00:00;14/6/2025 00:00;MAD;MADRID;AER;AER   .AEREOS;0;8620224;0;8620224;0;0;8483462,4;136761,6;8620224;0;LGBEMI
8619;PN;AER;GEN;DC;DEB;7506;THO;AGT;AGENCIAS;FRA;1;17/3/2025 09:56;3/4/2025 00:00;6/4/2025 00:00;MDZ;MENDOZA;AER;AER   .AEREOS;0;179454,4;0;179454,4;0;0;163762,7;15691,7;179454,4;0;ARG
8620;PN;AER;GEN;AM;Ama;1330;AND;AGT;AGENCIAS;OCA;1;17/3/2025 10:02;17/3/2025 00:00;21/3/2025 00:00;COR;CORDOBA;AER;AER   .AEREOS;0;272526,9;0;272526,9;0;0;244823,8;27703,1;272526,9;0;ARG
8621;PN;TER;GEN;BA;BEL;7476;EL ;AGT;AGENCIAS;ABB;2;17/3/2025 11:40;17/3/2025 00:00;22/3/2025 00:00;EEUU;ESTADOS UNIDOS;TER;TER   .TERRESTRES;2301374,08;2301374,08;93028,43;2301374,08;93028,43;0;1858370,36;443003,72;2326205;68197,51;USA
8623;PN;INT;GEN;LC;LUC;79;COM;EMP;EMPRESA;;0;17/3/2025 12:38;18/3/2025 00:00;18/3/2025 00:00;MEX;MEXICO;PKT;PKT   .PKT AERO TERRESTRE;0;0;0;0;0;0;0;0;0;0;CAR
8624;PK;TER;GEN;DZ;DAI;1118;BAT;PAR;PARTICULARES;BAT;3;17/3/2025 12:45;8/4/2025 00:00;9/4/2025 00:00;ITA;ITALIA;AER;AER   .AEREOS;245010,2;245010,2;7869,8;245010,2;7869,8;0;207514,2;37496;252880;0;EUR
8625;PK;TER;GEN;DZ;DAI;1118;BAT;PAR;PARTICULARES;BAT;3;17/3/2025 12:45;11/4/2025 00:00;11/4/2025 00:00;ITA;ITALIA;AER;AER   .AEREOS;131310,26;131310,26;4252,74;131310,26;4252,74;0;111052,34;20257,92;135563;0;EUR
8626;PK;TER;GEN;DZ;DAI;1118;BAT;PAR;PARTICULARES;BAT;3;17/3/2025 13:00;13/4/2025 00:00;15/4/2025 00:00;REI;;AER;AER   .AEREOS;263855,89;263855,89;8363,36;263855,89;8363,36;0;224028,79;39827,1;272219,25;0;
8627;PK;TER;GEN;DZ;DAI;1118;BAT;PAR;PARTICULARES;BAT;3;17/3/2025 13:15;17/4/2025 00:00;19/4/2025 00:00;FRA;;AER;AER   .AEREOS;497756,72;497756,72;16081,71;497756,72;16081,71;0;421218,29;76538,43;513838,43;0;
8628;PN;AER;GEN;MS;MAR;166;PRE;AGT;AGENCIAS;PER;4;17/3/2025 13:52;25/3/2025 00:00;9/4/2025 00:00;MAD;MADRID;AER;AER   .AEREOS;0;9760360,96;0;9760360,96;0;0;9959552;-199191,04;9805215,56;-44854,6;LGBEMI
8629;PK;TER;GEN;SL;SOL;1610;LOR;PAR;PARTICULARES;LOR;2;17/3/2025 14:30;3/4/2025 00:00;4/4/2025 00:00;FRA;;AER;AER   .AEREOS;499137,76;499137,76;15954,08;499137,76;15954,08;0;423208,58;75929,18;515091,83;0,01;
8630;PN;AER;GEN;MS;MAR;166;PRE;AGT;AGENCIAS;GON;2;17/3/2025 15:22;4/4/2025 00:00;15/4/2025 00:00;ASI;ASIA;AER;AER   .AEREOS;0;1630694,4;0;1630694,4;0;0;1663987,2;-33292,8;1639312,5;-8618,1;SALGRU
8631;PN;AER;GEN;DC;DEB;7506;THO;AGT;AGENCIAS;RIE;1;17/3/2025 15:28;20/3/2025 00:00;21/3/2025 00:00;BRA;BRASIL;AER;AER   .AEREOS;0;36230,4;0;36230,4;0;0;26438,4;9792;36513,45;-283,05;BRA
